STD_YM,STD_YMD,HDONG_CD,HDONG_NM,MAN_0004,MAN_0509,MAN_1014,MAN_1519,MAN_2024,MAN_2529,MAN_3034,MAN_3539,MAN_4044,MAN_4549,MAN_5054,MAN_5559,MAN_6064,MAN_6569,MAN_70U,WMAN_0004,WMAN_0509,WMAN_1014,WMAN_1519,WMAN_2024,WMAN_2529,WMAN_3034,WMAN_3539,WMAN_4044,WMAN_4549,WMAN_5054,WMAN_5559,WMAN_6064,WMAN_6569,WMAN_70U
201812,20181210,1135061100,하계1동,0.01,177.62,612.57,3091.06,3920.78,2954.68,2714.76,3746.05,3985.32,5720.02,5304.83,5477.18,5348.16,3137.26,2843.99,0,120.56,523.3,2675.56,4163.14,2371.89,2018.08,2946.57,3798.86,4912.86,4013.3,3928.51,2740.76,1445.53,1794.51
201812,20181210,1135061200,하계2동,0.45,65.64,384.17,1564.53,1940.29,2320.28,2619.06,3661.43,3651.79,4721.75,4150.84,4083.45,3938.91,2630.82,2363.99,0,97.51,371,1680.73,2251.19,2342.41,2092.07,2590.68,2793.4,3527.81,2914.67,2989.96,2063.78,1261.47,1556.9
201812,20181210,1135061900,중계본동,0,75.89,583.57,1087.38,712.42,738.23,803.64,1128.98,1602.31,2429.67,2274.63,2174.01,1987.99,1162.11,1030.77,0,80.95,643.92,1832.6,654.16,633.98,580.87,1029.33,1688.63,2285.74,1609.02,1237.15,840.55,450.37,579.86
201812,20181210,1135062100,중계1동,0,102.92,896.47,1582.1,920.44,1206.53,1203.15,1815.4,2365.65,3579.67,3067.88,2763.43,2785.3,1881.25,1407.14,0,156.15,896.82,1831.74,1189.03,1188.95,1153.34,1689.82,2687.84,3397.96,2161.41,1728.23,1394.26,726.92,802.87
201812,20181210,1135062400,중계4동,0,74.21,421.91,2578.46,924.35,1149.96,1156.17,1816.65,2062.7,2902.73,2579.35,2555.98,2481.98,1701.51,1541.72,0,83.04,426.48,1222.19,975.66,903.6,927.35,1374,1829.35,2359.79,2015.87,1746.6,1303.96,789.12,980.15
201812,20181210,1135062500,중계2.3동,0.03,107.69,662.22,2434.9,2775.43,3393.85,3730.28,4911.42,5166.94,6583.44,5724.66,5672.85,5544.09,3994.58,3990.56,0,175.37,732.3,2638.7,3582.19,3448.23,3298.46,4242.32,4814.73,5759.25,4809.95,4423.27,3270.6,2109.87,2412.67
201812,20181210,1135063000,상계1동,0,150.98,618.83,1808.42,2861.65,4286.36,5380.77,7966.4,7519.92,9113.85,8400.89,8639.05,8121.68,5027.53,4499.57,0,182.71,550.64,1837.6,3523.4,3600,3594.13,5038.84,4591.37,6122.29,5197.25,5248.7,4136.01,2209.04,2432.19
201812,20181210,1135064000,상계2동,0,76.17,487.13,2532.75,3281.35,3834.06,3568.16,4409.95,4262.76,5535.53,4831.53,5527.72,5305.56,3631.31,3461.3,0,74.79,489,2767.85,3816.15,3608.26,3106.1,3566.55,3911.57,5084.71,4563.84,4241.43,3166.98,1931.2,2118.63
201812,20181210,1135066500,상계3.4동,0,81.3,388.07,1429.33,1173,1601.61,1765.66,2901.08,2955.68,3935.12,3678.56,3886.86,3682.56,2456.48,2530.2,2.82,96.61,453.03,1135.93,1302.67,1412.39,1290.05,2008.59,2132.23,2729.63,2688.15,2663.52,2159.25,1350.05,1712.19
201812,20181210,1135067000,상계5동,0,57.72,263.52,771.03,860.94,1346.8,1171.52,1823.38,1924.57,2571.44,2337.91,2415.75,2372.96,1601.86,1338.91,0,65.89,231.4,907,999.7,1088,944.83,1284.1,1423.6,1980.71,1826.29,1672.85,1340.95,789.77,981.68
201812,20181210,1135069500,상계6.7동,0,245.61,993.06,4011.86,5456.32,7331.26,8702.2,12301.84,12265.21,14944.82,13277.19,13539.24,12216.5,7665.23,7022.23,0,257.46,883.69,3793.72,6292.47,6267.02,6490.72,8428.44,8294.76,10314.32,9056.27,8426.49,6639.22,3689.56,4169.64
201812,20181210,1135070000,상계8동,0,117.41,453.47,1442.96,1958.19,3013.24,4615.47,5371.86,4115.17,5153.1,4413.72,4307.16,4300.01,2795.75,2433.11,0,174.16,495.81,1331.44,3268.94,2989.85,4470.47,4706.68,3798.05,3992.46,3254.47,3215.15,2636.52,1653.1,1777.68
201812,20181210,1135071000,상계9동,0,57.74,255.57,831.53,803.09,999.29,1590.57,2108.54,1632.22,2140.95,1959.36,1920.03,1982.31,1385.9,1072.76,0,100.23,255.47,730.56,949.17,1134.09,1476.28,1739.41,1521.67,1845.27,1515.34,1499.38,1222.75,624.9,714.98
201812,20181210,1135072000,상계10동,0,52.59,342.25,1140.15,1190.74,1531.03,1868.66,2267.56,2307.74,2872.56,2812.63,2957.25,2775.51,1892.67,1528.23,0,82.71,337.84,1255.68,1444.46,1421.06,1451.65,1864.88,1889.75,2262.21,1991.12,1926.45,1456.12,762.36,850.19
201812,20181211,1111051500,청운효자동,1.23,87.76,419.42,1351.62,1393.18,2326.16,2410.64,3121.62,2980.36,3795.57,3231.14,3410.03,2979.66,1919.18,1891.51,3.17,107.74,330.37,1421.82,2222.49,1700.41,1752.05,2034.13,2121.77,2425.66,1950.99,1662.52,1396.71,751.67,990.14
201812,20181211,1111053000,사직동,10.12,53.88,577.32,2888.88,4412.21,8967.26,11238.3,14114.45,13213.98,15910.83,13336.7,12701.05,10909.43,6991.43,7739.08,4.66,101.93,695.83,4081.67,8571.11,11268.03,9919.86,10099.31,8582.56,8738.89,6822.37,6375.37,5196.34,2950.95,3732.43
201812,20181211,1111054000,삼청동,0.73,39.6,238.94,666.77,798.18,1469.05,1718.14,2458.29,2343.59,2744.17,2424.29,2250.37,1978.53,1326.22,1430.76,0.75,56.89,310.49,873.16,1496.29,1662.12,1606.45,1870.75,1706.24,1823.6,1593.76,1347.88,1046.5,620.5,765.73
201812,20181211,1111055000,부암동,0.92,87.04,435.74,1365.46,2335.39,2647.78,2790.75,4287.32,4120.33,5572.56,5098.38,5143.14,4484.83,2667.87,2294.89,0,94.88,348.48,1585.02,3285.61,1581.51,1719.07,2259.26,2351.46,2882.81,2393.74,2205.61,1644.89,853.12,1111.61
201812,20181211,1111056000,평창동,1.41,117.74,478.57,1352.24,2482.87,3720.53,4307.88,6280.63,6253.42,8087.34,7495.2,7735.46,6662.99,3665.16,3239.06,0.67,132.34,415.87,1792.76,2726.03,2379.87,2504.47,3101.15,3333.32,4361.6,3745.73,3744.68,2734.48,1480.32,1904.25
201812,20181211,1111057000,무악동,0,12.81,112.39,425.32,402.83,694.86,804.86,1082.68,1042.82,1336.58,1153.85,1236.69,1161.2,767.63,882.66,0,25.72,117.57,415.99,629.94,780.18,717.54,853.48,853,1071.6,935.93,946.29,788.06,457.14,655.84
201812,20181211,1111058000,교남동,0.04,46.76,203.46,674.39,788.33,1372.76,1762.58,2314.46,2418.41,3071.79,2760.31,2813.28,2521.49,1637.13,1672.41,0,58.01,216.26,744.15,1317.23,1624.6,1601.08,1823.02,1820.19,2071.62,1753.62,1691.62,1351.27,717.05,928.29
201812,20181211,1111060000,가회동,0,17.44,177.55,779.53,477.17,1038.05,1635.87,1996.14,1785.1,2202.57,1866.87,1750.65,1498.51,1009.87,913.74,0,11.42,150.58,572.31,831.43,1059.54,1077.43,1081.74,1115.44,1192.61,880.86,913.22,719.53,370.44,516.27
201812,20181211,1111061500,종로1.2.3.4가동,20.46,182.96,1626.11,7058.76,13023,23371.18,26987.28,33718.63,31216.31,35830.98,31077.86,30289.25,28279.67,20309.43,27790.23,5.01,188.02,1596.31,8643.28,22601.9,27380.92,22773.71,23119.7,19691.84,21343.01,18154.16,18293.49,15036.79,9636.91,12492.39
201812,20181211,1111063000,종로5.6가동,2.25,97.53,668.01,2780.6,5139.13,8675.19,9493.31,11688.2,10351.33,11978.71,10591,11030.91,10430.71,7245.45,8538.06,1.77,88.07,716.32,3304.14,8606.07,10217.77,8030.45,8458.63,7474.56,8496.51,7201.51,7315.32,5948.36,3828.37,4670.77
201812,20181211,1111064000,이화동,0.27,95.46,984.84,2908.96,3142.69,5150.14,5076.85,5873.01,5279.78,6025.03,4969.67,5154.32,5060.86,3252.62,3853.43,0.7,121.35,1258.26,3416.59,6029.54,6567.05,5534.47,5811.71,4869.74,5205.71,4308.74,4170.65,3330.47,2240.99,2535.45
201812,20181211,1111065000,혜화동,0.27,89.03,996.63,3213.36,3449.24,4428.58,4035.59,4726.68,4740.37,5743.4,5042.33,5311.06,4981.86,3129.97,3219.21,2.7,98.47,1042.52,3364.29,6245.17,4841.8,3832.95,4003.37,3668.75,4379.81,3415.5,3700.36,2877.16,1571.49,2028.09
201812,20181211,1111067000,창신1동,0.24,32.49,172.3,1029.69,1929.26,2967.79,3155.27,3972.34,3631.52,4371.28,3920.26,4536.44,4324.47,3186.93,3999.22,0.4,32.2,166.64,1111.38,2692.33,2982.39,2537.08,2842.15,2660.17,2892.13,2592.34,2902.77,2479.71,1574.02,1925.49
201812,20181211,1111068000,창신2동,0.14,8.11,49.92,254.71,525.02,700.48,748.31,899.95,786.78,1026.92,905.59,906.99,862.14,649.83,924.24,0.03,5.98,48.67,285.88,715.45,736.28,576.04,618.42,550.2,672.41,621.49,626.49,508.1,359.62,467.27
201812,20181211,1111069000,창신3동,0,8.06,55.96,324.57,664.56,714.28,683.65,834.26,689.46,741.66,634.75,619.89,529.63,389.4,455.05,0,15.44,52.49,457.53,942.58,748.54,614.75,597.76,480.24,529.11,438.47,412.18,313.81,232.27,257.62
201812,20181211,1111070000,숭인1동,0.25,17.43,102.02,449.6,838.88,1098.37,1135.26,1461.18,1281.97,1529.23,1318.63,1489.33,1366.71,1043.87,1406.82,0.06,16.63,74.6,557.87,1238.94,1102.25,923.89,1030.46,936.09,1028.09,896.23,928.77,752.8,558.34,726.8
201812,20181211,1111071000,숭인2동,0.09,54.76,258.07,1756.07,3349.35,4618.29,4814.77,5836.77,5393.84,6250.33,5685.08,6322.08,5828.66,4452.62,6019.9,0.03,62.99,210.79,1952.82,5102.31,4766.84,3948.71,4276.68,3744.94,4105.69,3654.05,4037.83,3593.05,2527.5,3251.99
201812,20181211,1135056000,월계1동,0.92,57.54,313.1,2109.53,3133.36,3131.27,3094.76,4199.09,3952.85,4777.22,4185.36,4786.62,4398.24,3226.56,3517.59,0,79.08,378.62,1802.89,3354.04,2473.17,2171.18,2868.95,2826.92,3173.12,2669.87,2731.89,2306.61,1696.28,2035.31
201812,20181211,1135057000,월계2동,0.19,47.23,285.98,1839.29,1844.27,1547.41,1920.64,2722.27,2761.16,3520.49,3379.26,3641.78,3576.87,2515.67,2590.29,0.99,82.12,342.42,1888.55,2038.9,1262.12,1334.5,2024.78,2095.19,2376.62,1944.08,2139.51,1760.92,1109.59,1281.05
201812,20181211,1135058000,월계3동,2.09,80.8,439.4,1514.5,2153.77,3211.6,4356.86,6270.37,6216.84,7438.4,7027.49,7187.01,6396.24,4064.6,3802.81,0,118.2,501.98,1444.93,2471.61,2554.54,2682.45,3728.59,3840.25,4377.89,3827.26,3943.65,2982.3,1818.77,2127.44
201812,20181211,1135059500,공릉1동,0.03,119.69,535.86,2610.2,4600.06,6091.4,6360.05,8932.34,8091.99,9365.89,8941.34,9072.42,8190.25,5679.34,5236.36,0,123.06,478.55,2952.1,6389.97,5610.09,4889.01,5866.41,5354.3,6331.39,5272.84,5684.76,4303.61,2668.63,2824.82
201812,20181211,1135060000,공릉2동,0,227.07,664.58,3113.05,7903.36,2824.56,2586,4022.66,3796.76,4443.17,3989.37,4021.88,4162.72,2393.19,2177.18,0,208.19,723.02,1917.98,4403.26,2031.77,1751.27,2802.66,2736.97,2962.81,2437.34,2599.59,1685.68,1080.69,1214.71
201812,20181211,1135061100,하계1동,0.01,54.36,620.23,3049.49,3558.01,2542.9,2547.65,3553.91,3610.88,5035.6,4977.68,4934.26,4775.22,3069.02,2723.41,0.04,124.64,582.78,2413.07,3733.23,2178.68,1977.58,2950.32,3788.65,5012.94,4126.41,4080.05,2932.11,1705,1773.76
201812,20181211,1135061200,하계2동,0.45,46.52,345.7,1457.36,1735.69,2170.53,2483.82,3337.05,3385.47,4229.04,3931.55,3848.69,3632.18,2477.81,2315.77,0,79.31,389.62,1544.8,2041.75,2094.4,1920.9,2445.21,2861.66,3363.07,2926.48,2903.86,2290.22,1352.29,1369.82
201812,20181211,1135061900,중계본동,0,72.76,666.31,952.54,574.1,624.81,667,1159.26,1382.9,2257.22,1991.91,1892.87,1901.65,1122.51,905.26,1.66,88.88,762.97,1500.46,561.46,542.53,533.53,1060.53,1764.69,2109.99,1440.03,1131.9,856.26,349.37,534.78
201812,20181211,1135062100,중계1동,0,102.8,949.79,1524.82,815.56,1086.41,1094.79,1608.82,2128.77,3037.68,2722.27,2396.75,2540.27,1641.62,1379.46,3.69,124.09,1031.61,1640.27,1079.2,1046.18,946.89,1635.05,2624.14,3039.29,2048.48,1673.22,1268.44,682.79,773.96
201812,20181211,1135062400,중계4동,0,73.78,390.73,1499.51,742.4,964.7,1080.67,1695.32,1789.64,2638.17,2420.25,2567.05,2327.38,1508.55,1361.37,0,75.17,385.67,1128.61,823.57,804.2,898.36,1350.2,1842.1,2329.01,1900.21,1768.92,1240.31,729.64,857.45
201812,20181211,1135062500,중계2.3동,0.03,78.36,579.89,2340.76,2433.63,3044.58,3486.37,4638.72,4817.29,6163.58,5526.52,5460.81,5236.04,3821.62,3754.12,0.03,138.76,613.07,2593.34,3360.79,3340.08,3044.29,4321.33,4551.53,5605.94,4642.68,4301.89,3385.49,1939.36,2281.63
201812,20181211,1135063000,상계1동,0.28,179.22,571.2,1708.57,2736.82,3966.68,5333.7,8030.47,7886.2,9604.07,9179.11,9256.09,8370.87,5189.22,4753.63,0,229.07,720.24,1737.4,3327.01,3397.67,3663.83,5109.93,5016.87,6032.6,5448.3,5555.43,4327.6,2192.04,2430.61
201812,20181211,1135064000,상계2동,0,87.16,682.68,2591.56,2865.4,3188.72,3155.77,4174.25,3963.94,5237.58,4697.07,5075.58,4886.65,3287.62,3265.38,3.98,87.69,777.76,2603.51,3713.2,3263.38,2845.33,3702.48,3778.03,5132.34,4172.7,4109.3,3206.94,1848,2083.23
201812,20181211,1135066500,상계3.4동,0,81.4,304.66,1048.64,1035.87,1382.92,1530.49,2666.4,2743.15,3557.46,3570.18,3734.48,3554.37,2114.18,2220.18,0.01,93.41,346.41,1097.8,1283.04,1235.27,1231.3,1720.25,1965.52,2812.65,2429.76,2526.6,2108.22,1210.32,1619.14
201812,20181211,1135067000,상계5동,0,66.58,290.22,799.37,677.56,1106.13,1087.76,1628.5,1666.06,2272.26,2284.39,2372.49,2179.93,1447.74,1239.39,0.07,74.35,269.13,808.89,870.07,850.92,866.89,1136.39,1409.53,1895.54,1678.77,1621.25,1325.76,696.48,858.3
201812,20181211,1135069500,상계6.7동,0,217.36,1208.79,3704.76,4768.37,6626.44,8222.12,11770.77,11868.65,14292.83,13249.56,13195.98,12029.68,7434.48,6744.89,1.26,239.96,1026.57,3636.59,5854.63,5699.78,5816.39,8108.26,8132.65,10111.52,8615.96,8430.19,6171.62,3637.61,4027.86
201812,20181211,1135070000,상계8동,0.9,123.78,491.82,1271.1,1731.33,2535.37,4008.44,4861.51,4147.93,4665.87,4319.04,4378.72,3993.09,2547.38,2479.32,0,163.52,516.53,1275.88,2525.4,2721.04,3573.93,4377.65,3569.45,3987.95,2957.64,2978.01,2570.59,1527.84,1798.42
201812,20181211,1135071000,상계9동,1.68,54.56,279.17,809.56,676.99,866.42,1402.73,1819.51,1645.75,1909.66,1854.75,1828.77,1788.05,1163.26,1081.49,0,96.94,303.87,686.76,842.93,992.51,1277.12,1648.9,1508.9,1793.55,1426.78,1366.34,1100.74,580.18,726.08
201812,20181211,1135072000,상계10동,0.22,53.08,381.9,1140.71,1101.43,1305.71,1634.26,2168.98,2073.4,2699.24,2689.5,2737.07,2628.81,1650.4,1463.13,0.32,58.93,371.35,1194.75,1274.1,1235.86,1277,1846.04,1750.19,2254.15,1797,1816.18,1424.92,710.93,828.34
201812,20181212,1111051500,청운효자동,0.13,52.72,451.28,1432.83,1305.11,2122.03,2302.06,2813.74,2751.57,3651.43,3271.22,3205.24,2840.47,1766.46,1705.13,0,90.89,338.04,1256.54,2081.32,1810.58,1678.34,2203.44,2043.05,2247.73,1850.51,1617.67,1321.32,697.91,889.7
201812,20181212,1111053000,사직동,6.94,70.48,840.21,2863.97,4415.23,8720.44,11073.64,13390.61,12873.82,15331.61,12975.97,11972.62,10046.13,6486.39,6632.32,3.24,105.43,836.11,4081.56,8324.12,10973.17,9631.41,9766.24,8369.12,8463.73,6468.07,6173.95,4677.55,2651.38,3279.28
201812,20181212,1111054000,삼청동,0,16.78,365.73,671.3,745.76,1555.1,1764.8,2455.73,2221.35,2692.56,2409.28,2159.96,1841.96,1224.94,1160.78,1.76,54.7,364.72,922.68,1504.06,1588.91,1648.88,1741.66,1606.11,1771.19,1294.6,1144.1,939.51,547.51,708.95
201812,20181212,1111055000,부암동,0,76.24,457.87,1327.9,2105.38,2599.35,2840.42,4205.74,4289.97,5380.57,5098.16,5166.3,4359.11,2586.38,2211.85,0,78.98,411.58,1540.39,2646.98,1696.35,1782.49,2209.89,2290.83,2772.94,2712.49,2498.41,1762.59,861.03,1196.13
201812,20181212,1111056000,평창동,0,98.84,527.87,1432.85,2354.22,3522.48,4561.56,7001.07,6895.25,8773.45,7812.29,8153.53,6777.29,3790.18,3196.24,0,147,429.88,1734,2575.57,2334.1,2735.24,3305.59,3466.2,4346.68,3977.62,3950.56,2700.23,1424.38,1849.15
201812,20181212,1111057000,무악동,0.05,15.56,143.96,597.73,451.06,687.56,874.14,1167.39,1083.1,1356.63,1149.18,1237.12,1052.67,693.96,856.29,0.57,33.12,123.59,455.72,706.96,832.48,796.86,881.74,843.78,1043.35,927.22,948.08,720.56,438.87,568.25
201812,20181212,1111058000,교남동,1.86,33.94,235.59,621.89,711.89,1374.13,1734.14,2400.32,2348.26,3049.23,2740.78,2586.5,2373.28,1449.39,1497.78,1.09,54.86,206.91,662.3,1248.77,1679.2,1625.58,1766.96,1737.63,1989.43,1626.86,1637.88,1312.48,632.64,818.83
201812,20181212,1111060000,가회동,0,12.23,144.83,616.85,436.62,971.82,1522.47,1877.23,1721.49,2015.29,1754.15,1568.31,1453.89,907.01,835.77,1.85,23.58,129.86,569.12,864.8,1013.45,1089.64,1119.4,1041.86,1135.28,874.57,856.2,632.21,366.02,427.73
201812,20181212,1111061500,종로1.2.3.4가동,20.37,143.69,2182.71,7144.04,12834.17,24064.93,27156.22,33296.2,29811.97,35177.85,29222.11,27775.09,25418.04,17736.44,23485.89,9.08,256.48,1991.8,8839.11,21829.5,28056.76,23119.76,22261.2,18946.43,20369.38,16626.63,17180.54,13585.9,8474.2,10977.5
201812,20181212,1111063000,종로5.6가동,0.72,86.12,879.08,2644.17,5111.3,8848.27,9228.71,11800.22,9725.35,11536.67,10084.54,10099.68,9208.96,6044.31,7375.87,2.61,86.28,783.72,3439.66,8390.65,10127.25,7916.78,8103.29,7027.89,7859.35,6620.45,6732.21,5288.05,3322.7,3968.99
201812,20181212,1111064000,이화동,0.01,92.78,1120.59,2325.24,3320.29,5335.87,5292.24,6178.84,5306.56,6097.94,4891.78,4695.02,4442.39,3118.53,3259.03,1.7,102.24,1117.74,3329.34,6198.34,7259.67,5930.67,5740.37,4941.38,5278.72,4152.4,4121.5,3068.07,1931.28,2225.41
201812,20181212,1111065000,혜화동,0,71.41,1138.67,2673.2,3490.73,4756.33,4360.27,5175.93,4869.98,5854.67,5239.59,5014.67,4558.33,2844.19,2751.39,3.99,112.63,1078.15,3029.58,6106.21,5259.97,4088.71,4137.55,3629.41,4077.14,3379.69,3627.73,2760.57,1471.27,1731.64
201812,20181212,1111067000,창신1동,1.68,21.76,249.85,1058.04,2008.74,3081.62,3256.84,4131.34,3630.45,4190.8,3721.03,4080.5,3873.79,2747.85,3296.57,0,29.94,219.93,1144.55,2883.17,3161,2621.78,2776.36,2489.89,2889.67,2561.9,2623.37,2214.11,1406.55,1770.09
201812,20181212,1111068000,창신2동,0,14.3,56.94,271.64,550.91,750.92,751.91,965.75,800.44,1016.16,841.48,891.51,824.33,599.54,777.35,0,9.25,59.74,301.86,697.43,761.47,575.94,586.17,591.43,656.62,590.16,582.99,475.55,321.65,436.59
201812,20181212,1111069000,창신3동,0,8.73,44.13,342.81,678.46,807.71,743.04,863.22,762.84,821.22,607.44,557.6,549.83,367.89,361.72,0,17.67,38.76,463.44,1016.06,828.93,597.95,601.33,498.14,510.64,452.65,390.11,321.7,229.62,269.17
201812,20181212,1111070000,숭인1동,0.23,11.33,91.7,463.01,845.72,1179.04,1153.57,1456.7,1292.55,1524.01,1329.93,1377.84,1303.85,958.62,1219.89,0.12,19.87,102.06,554.55,1252.71,1162.98,933.03,959.73,887.69,1018.29,865.92,840.29,721.91,513.7,706.22
201812,20181212,1111071000,숭인2동,1.48,39.86,315.4,1886.05,3260.73,4859.69,4829.69,6084.47,5349.43,6153.62,5604.95,5716.84,5551.33,3854.78,5187.15,0.73,48.5,386.19,2080.36,5007.7,4879.99,3931.68,4055.97,3639.19,4162.61,3623.88,3781.46,3210.21,2186.7,2986.56
201812,20181212,1135056000,월계1동,0.07,56.52,558.92,2062.09,3389.66,3141.58,3013.03,4096.19,3922.98,4771.4,4291.32,4587.37,4382.12,2831.71,3151.04,0.26,67.97,466.47,1678.15,3295.76,2510.41,2113.32,2807.87,2649.7,3100.53,2744.16,2683.26,2271.29,1586.42,1829.07
201812,20181212,1135057000,월계2동,0.06,68.69,340.02,1729.78,1836.8,1775.98,2023.97,2782.74,2921.57,3506.91,3190.69,3689.85,3608.87,2453.03,2389.36,0.68,68.05,335.46,1770.06,1955.08,1398.18,1490.03,2037.53,2137.02,2448.04,2118.65,2106.27,1643.5,1154.29,1214.39
201812,20181212,1135058000,월계3동,2.75,63.37,578.56,1448.84,2295.9,3475.61,4558.16,6449.62,6295.45,7388.68,7080.64,6934.56,6106,3831.03,3307.86,1.04,123.2,596.94,1454.12,2556.34,2765.81,2850.27,3878.33,3822.7,4423.59,3990.37,3751.13,2822.48,1626.45,2003.1
201812,20181212,1135059500,공릉1동,6.03,113.98,600.85,2670.67,4840.42,6243.9,6800.46,8849.49,8414.42,9651.2,8792.48,8919.89,8129.99,5219.13,4783.74,0.82,169.86,622.03,2830.06,6304.16,5902.83,5184.86,5865.66,5658.63,6284.13,5465.06,5364.34,4159.81,2437.42,2733.03
201812,20181212,1135060000,공릉2동,0,192.75,589.45,2835.75,7533.64,2617.68,2495.44,3610.08,3671.82,3900.27,3624.2,3756.17,3448.16,2292.47,2123.91,0.92,233.71,725.78,1566.3,3549.77,1819.68,1674.87,2500.24,2522.91,2867.25,2324.04,2069.25,1628.01,1004.83,1105.05
201812,20181212,1135061100,하계1동,0,144.96,619.02,2764.95,3399.87,2651.03,2673.35,3553.73,3742.17,5315.22,5215.83,4976.79,4739.38,2937.54,2398.66,0.1,162.01,698.96,2398.92,3606.93,2321.14,2119.82,2757.64,3585.91,4864.1,3955.11,3828.71,2587.19,1353.33,1431.83
201812,20181212,1135061200,하계2동,0.66,55.4,398.28,1418.97,1763.26,2300.86,2537.25,3356.44,3445.14,4322.52,3869.4,3861.19,3675.05,2255.84,2053.74,0.89,75.06,460,1415.74,2148.84,2226.54,2072.16,2471.52,2672.99,3512.78,2776.78,2839.59,2005.84,1153.09,1257.85
201812,20181212,1135061900,중계본동,0,73.53,625.34,987.69,597.34,755.24,689.87,1023.19,1506,2403.85,2100.89,2014.24,1889.15,1022.97,876.59,0,85.78,642.09,1529.19,669.07,618.61,583.6,1021.45,1656.94,2222.43,1513.37,1203.44,749.31,403.47,497.38
201812,20181212,1135062100,중계1동,0,104.03,955.08,1607.39,939.31,1113.54,1162.34,1720.37,2275.83,3409.26,2908.98,2579.39,2530.72,1633.23,1252.92,0,144.01,953.11,1666.05,1101.06,1091.1,1003.1,1600.33,2584.64,3251.25,2034.97,1807.69,1275.51,640.41,788.97
201812,20181212,1135062400,중계4동,0,59.6,471.69,1589.94,852.43,1103.66,1117.49,1682.46,1961.94,2757.41,2543.17,2488.01,2208.85,1476.9,1271.61,0.06,74.3,382.5,1107.77,943.74,972.78,886.03,1350.1,1760.28,2312.3,1870.69,1689.47,1162.14,659.89,845.68
201812,20181212,1135062500,중계2.3동,0,116.53,624.65,2183.76,2562.72,3284.07,3532.71,4971.66,4917.5,6117.9,5378.48,5427.59,5279.72,3471.07,3252.95,0.13,173.58,691.61,2554.12,3426.05,3289.74,3071.82,4167.82,4637.05,5341.19,4461.59,4210.99,3144.73,1817.06,2169.83
201812,20181212,1135063000,상계1동,0.56,151.24,618.66,1772.8,2566.12,4053.28,5120.67,7508.31,7088.16,8585.99,8293.85,8447.27,7651.77,4709.71,4008.37,0,174.24,707.26,1634.1,3287.41,3415.46,3549.56,4849.3,4517.64,5664.24,5034.67,5336.99,3749.61,1995.9,2254.69
201812,20181212,1135064000,상계2동,0,68.39,626.71,2470.49,3050.43,3342.16,3268.76,4241.35,3897.24,5219.94,4691.85,5095.07,4685.09,3094.89,2977.23,0,80.66,764.11,2473.16,3804.73,3532.73,3045.15,3567.15,3706.22,4980.98,4126.14,4121.91,3000,1779.25,1836.12
201812,20181212,1135066500,상계3.4동,0,54.84,322.64,1097.81,1032.35,1573.41,1631,2607.32,2731.68,3664.41,3419.12,3850.98,3323.24,2092.91,2195.14,2.74,81.68,437.24,933.08,1336.68,1266.19,1294.6,1819.95,2166.02,2699.29,2613.12,2561.59,1928.67,1184.31,1298.49
201812,20181212,1135067000,상계5동,0,57.41,314.8,829.35,782.41,1133.87,1214.59,1700.87,1776.37,2381.52,2168.98,2369.06,2043.98,1433.07,1203.51,0,59.64,358.62,846.47,953.63,997.37,956.94,1182.04,1406.47,1960.87,1747.33,1529.98,1295.13,636.42,806.16
201812,20181212,1135069500,상계6.7동,0,249.73,883.95,3287.03,4635.18,6885.64,8156.49,11652.04,11463.42,13730.79,12594.47,12841.02,11068.11,6620.01,5869.42,0.44,204.1,977,3297.4,5706.14,5848.26,6047.96,7818.01,7912.58,9424.37,8481.14,8269.62,5938.27,3144.83,3571.78
201812,20181212,1135070000,상계8동,0,119.76,492.43,1251.74,1700.77,2719,4180.45,4829.72,4008.36,4659.86,4101.68,3988.77,3945.63,2396.35,2251.67,0,148.71,504.8,1138.23,2607.01,2778.3,3955.27,4258.44,3478.35,3723.15,2971.15,3030.49,2358.42,1307.82,1548.63
201812,20181212,1135071000,상계9동,0,79.37,223.33,826.93,684.66,948.52,1514.04,1924.61,1722.5,2066.15,1889.91,1847.74,1817.94,1195.23,1036.24,0,91.46,296.52,685.9,926.63,1023.26,1423.48,1647.11,1429.8,1769.51,1446.77,1365.68,1126.41,541.61,625.02
201812,20181212,1135072000,상계10동,0,53.7,306.86,965,1058.54,1387.04,1644.7,2236.64,2160.09,2667.17,2680.67,2699.43,2492.17,1575.9,1387.98,0,62.79,345.98,1163.59,1333.57,1320.77,1368.75,1825.33,1784.91,2256.91,1854.24,1814.44,1382.39,677.37,760.76
201812,20181213,1111051500,청운효자동,0.16,48.08,391.67,1247.55,1394.54,2134.52,2261.31,2883.01,2756.2,3615.51,3329.03,3342.62,2889.61,1765.52,1727.94,0.07,103.89,397.13,1247.54,2073.81,1704.85,1694.37,2039.9,2140.4,2226.75,1898.2,1611.85,1246.16,665.48,894.45
201812,20181213,1111053000,사직동,6.35,87.1,697.17,3117.26,4622.2,9547.26,11712.07,14235.46,13184.8,15562.79,13507.89,12469.51,10798.07,6832.58,6950.9,2.2,121.82,997.56,4214.8,8744.42,11581.25,10473.11,10081.43,8730.99,8754.09,7054.06,6303.47,4932.43,2873.35,3197.67
