STD_YMD,dong,TMST
20190118,sajik,8911.445
20190118,samcheong,1694.813
20190118,buam,2984.215
20190118,pyeongchang,5801.34
20190118,muak,1031.952
20190118,gyonam,1748.603
20190118,gahoe,1226.121
20190118,jongno1234,28416.438
20190118,jongno56,8412.935
20190118,ihwa,4849.396
20190118,hyehwa,4211.251
20190118,changsin1,3108.491
20190118,changsin2,869.203
20190118,changsin3,604.078
20190118,sungin1,1191.784
20190118,sungin2,4857.572
20190118,wolgye1,3710.775
20190118,wolgye2,2098.275
20190118,wolgye3,4652.355
20190118,gongneung1,7967.212
20190118,gongneung2,7516.345
20190118,hagye1,4138.785
20190118,hagye2,3007.422
20190118,junggyebon,1814.485
20190118,junggye1,2016.81
20190118,junggye4,1902.41
20190118,junggye23,4036.192
20190118,sanggye1,5222.243
20190118,sanggye2,4088.574
20190118,sanggye34,2389.818
20190118,sanggye5,1662.237
20190118,sanggye67,8733.299
20190118,sanggye8,3283.167
20190118,sanggye9,1422.274
20190118,sanggye10,1997.653
20190119,cheongunhyoja,2114.012
20190119,sajik,6715.645
20190119,samcheong,1596.931
20190119,buam,2897.175
20190119,pyeongchang,6197.523
20190119,muak,921.386
20190119,gyonam,1435.98
20190119,gahoe,926.802
20190119,jongno1234,22101.324
20190119,jongno56,6359.897
20190119,ihwa,4107.015
20190119,hyehwa,3748.518
20190119,changsin1,2555.765
20190119,changsin2,693.097
20190119,changsin3,471.277
20190119,sungin1,1054.765
20190119,sungin2,3966.235
20190119,wolgye1,3385.79
20190119,wolgye2,2034.496
20190119,wolgye3,4684.664
20190119,gongneung1,7425.378
20190119,gongneung2,7392.437
20190119,hagye1,3797.487
20190119,hagye2,2874.903
20190119,junggyebon,1851.972
20190119,junggye1,2126.328
20190119,junggye4,1830.917
20190119,junggye23,3962.38
20190119,sanggye1,5345.953
20190119,sanggye2,3988.828
20190119,sanggye34,2312.257
20190119,sanggye5,1522.355
20190119,sanggye67,8204.727
20190119,sanggye8,3145.637
20190119,sanggye9,1358.482
20190119,sanggye10,1933.048
20190120,cheongunhyoja,1677.972
20190120,sajik,4939.817
20190120,samcheong,1365.722
20190120,buam,2443.476
20190120,pyeongchang,6299.905
20190120,muak,751.946
20190120,gyonam,1103.065
20190120,gahoe,773.582
20190120,jongno1234,14691.413
20190120,jongno56,3982.013
20190120,ihwa,3088.414
20190120,hyehwa,3092.526
20190120,changsin1,1985.552
20190120,changsin2,641.225
20190120,changsin3,507.04
20190120,sungin1,817.538
20190120,sungin2,3097.933
20190120,wolgye1,2782.208
20190120,wolgye2,1758.989
20190120,wolgye3,3967.447
20190120,gongneung1,6166.235
20190120,gongneung2,6250.417
20190120,hagye1,3388.458
20190120,hagye2,2384.947
20190120,junggyebon,1671.176
20190120,junggye1,1824.754
20190120,junggye4,1643.758
20190120,junggye23,3329.502
20190120,sanggye1,4618.494
20190120,sanggye2,3299.884
20190120,sanggye34,2170.999
20190120,sanggye5,1301.307
20190120,sanggye67,6578.547
20190120,sanggye8,2704.94
20190120,sanggye9,1169.553
20190120,sanggye10,1548.886
20190121,cheongunhyoja,2003.719
20190121,sajik,7577.665
20190121,samcheong,1404.335
20190121,buam,2476.887
20190121,pyeongchang,4848.201
20190121,muak,887.551
20190121,gyonam,1479.598
20190121,gahoe,1015.408
20190121,jongno1234,24442.038
20190121,jongno56,7159.327
20190121,ihwa,4126.285
20190121,hyehwa,3372.353
20190121,changsin1,2658.477
20190121,changsin2,740.012
20190121,changsin3,507.949
20190121,sungin1,1009.712
20190121,sungin2,4093.229
20190121,wolgye1,3183.018
20190121,wolgye2,1827.172
20190121,wolgye3,3990.678
20190121,gongneung1,6829.572
20190121,gongneung2,6483.466
20190121,hagye1,3545.7
20190121,hagye2,2525.714
20190121,junggyebon,1547.765
20190121,junggye1,1707.187
20190121,junggye4,1606.37
20190121,junggye23,3432.887
20190121,sanggye1,4355.842
20190121,sanggye2,3382.796
20190121,sanggye34,2008.12
20190121,sanggye5,1386.443
20190121,sanggye67,7487.82
20190121,sanggye8,2866.762
20190121,sanggye9,1230.757
20190121,sanggye10,1688.91
20190122,cheongunhyoja,2215.451
20190122,sajik,8435.361
20190122,samcheong,1584.55
20190122,buam,2920.961
20190122,pyeongchang,5618.338
20190122,muak,1043.895
20190122,gyonam,1661.954
20190122,gahoe,1180.665
20190122,jongno1234,26799.101
20190122,jongno56,8113.619
20190122,ihwa,4752.649
20190122,hyehwa,3959.761
20190122,changsin1,3007.715
20190122,changsin2,819.509
20190122,changsin3,577.574
20190122,sungin1,1130.683
20190122,sungin2,4643.035
20190122,wolgye1,3498.175
20190122,wolgye2,2119.521
20190122,wolgye3,4436.618
20190122,gongneung1,7429.995
20190122,gongneung2,7401.878
20190122,hagye1,4066.941
20190122,hagye2,2929.76
20190122,junggyebon,1751.752
20190122,junggye1,1941.598
20190122,junggye4,1834.145
20190122,junggye23,3895.319
20190122,sanggye1,5053.1
20190122,sanggye2,3732.414
20190122,sanggye34,2304.092
20190122,sanggye5,1580.606
20190122,sanggye67,8240.452
20190122,sanggye8,3182.18
20190122,sanggye9,1405.14
20190122,sanggye10,1892.291
20190123,cheongunhyoja,2020.227
20190123,sajik,8176.595
20190123,samcheong,1528.131
20190123,buam,2655.03
20190123,pyeongchang,5557.908
20190123,muak,1026.068
20190123,gyonam,1613.921
20190123,gahoe,1166.55
20190123,jongno1234,25934.485
20190123,jongno56,7832.095
20190123,ihwa,4555.512
20190123,hyehwa,3833.693
20190123,changsin1,2914.651
20190123,changsin2,793.36
20190123,changsin3,551.511
20190123,sungin1,1081.359
20190123,sungin2,4436.726
20190123,wolgye1,3394.475
20190123,wolgye2,1976.498
20190123,wolgye3,4374.131
20190123,gongneung1,7163.722
20190123,gongneung2,7115.514
20190123,hagye1,3892.611
20190123,hagye2,2825.972
20190123,junggyebon,1740.555
20190123,junggye1,1876.639
20190123,junggye4,1772.825
20190123,junggye23,3810.69
20190123,sanggye1,4872.088
20190123,sanggye2,3592.654
20190123,sanggye34,2185.072
20190123,sanggye5,1501.522
20190123,sanggye67,8026.818
20190123,sanggye8,3081.594
20190123,sanggye9,1332.148
20190123,sanggye10,1837.729
20190124,cheongunhyoja,2203.356
20190124,sajik,8677.879
20190124,samcheong,1626.55
20190124,buam,2805.115
20190124,pyeongchang,5791.772
20190124,muak,1067.518
20190124,gyonam,1688.88
20190124,gahoe,1243.049
20190124,jongno1234,27497.34
20190124,jongno56,8096.472
20190124,ihwa,4741.4
20190124,hyehwa,4016.485
20190124,changsin1,3073.303
20190124,changsin2,839.571
20190124,changsin3,583.778
20190124,sungin1,1154.272
20190124,sungin2,4662.355
20190124,wolgye1,3579.076
20190124,wolgye2,2131.445
20190124,wolgye3,4532.833
20190124,gongneung1,7647.597
20190124,gongneung2,7557.836
20190124,hagye1,4023.916
20190124,hagye2,2974.465
20190124,junggyebon,1775.207
20190124,junggye1,1979.538
20190124,junggye4,1848.556
20190124,junggye23,3962.302
20190124,sanggye1,5174.502
20190124,sanggye2,3853.554
20190124,sanggye34,2310.577
20190124,sanggye5,1595.939
20190124,sanggye67,8157.14
20190124,sanggye8,3215.615
20190124,sanggye9,1385.702
20190124,sanggye10,1925.363
20190125,cheongunhyoja,2131.37
20190125,sajik,8359.894
20190125,samcheong,1550.531
20190125,buam,2824.657
20190125,pyeongchang,5547.46
20190125,muak,983.8
20190125,gyonam,1618.759
20190125,gahoe,1140.767
20190125,jongno1234,26624.585
20190125,jongno56,7971.415
20190125,ihwa,4508.028
20190125,hyehwa,3883.658
20190125,changsin1,2909.682
20190125,changsin2,790.038
20190125,changsin3,560.456
20190125,sungin1,1105.762
20190125,sungin2,4501.568
20190125,wolgye1,3470.079
20190125,wolgye2,2001.931
20190125,wolgye3,4327.82
20190125,gongneung1,7618.62
20190125,gongneung2,7140.35
20190125,hagye1,3820.471
20190125,hagye2,2792.646
20190125,junggyebon,1693.694
20190125,junggye1,1926.211
20190125,junggye4,1848.66
20190125,junggye23,3829.073
20190125,sanggye1,4971.455
20190125,sanggye2,3835.071
20190125,sanggye34,2181.135
20190125,sanggye5,1542.792
20190125,sanggye67,8046.37
20190125,sanggye8,3067.581
20190125,sanggye9,1348.327
20190125,sanggye10,1859.389
20190126,cheongunhyoja,2073.607
20190126,sajik,6569.047
20190126,samcheong,1486.752
20190126,buam,2920.937
20190126,pyeongchang,6484.29
20190126,muak,908.359
20190126,gyonam,1398.169
20190126,gahoe,948.465
20190126,jongno1234,21695.774
20190126,jongno56,6264.714
20190126,ihwa,3968.374
20190126,hyehwa,3648.636
20190126,changsin1,2603.165
20190126,changsin2,700.205
20190126,changsin3,482.21
20190126,sungin1,1093.006
20190126,sungin2,4131.393
20190126,wolgye1,3452.131
20190126,wolgye2,2145.062
20190126,wolgye3,4895.32
20190126,gongneung1,7717.569
20190126,gongneung2,7376.708
20190126,hagye1,3855.602
20190126,hagye2,3009.41
20190126,junggyebon,1915.677
20190126,junggye1,2218.442
20190126,junggye4,1913.346
20190126,junggye23,4099.81
20190126,sanggye1,5628.714
20190126,sanggye2,4064.593
20190126,sanggye34,2440.098
20190126,sanggye5,1585.403
20190126,sanggye67,8356.288
20190126,sanggye8,3164.757
20190126,sanggye9,1398.882
20190126,sanggye10,2093.548
20190127,cheongunhyoja,1742.48
20190127,sajik,5511.859
20190127,samcheong,1366.228
20190127,buam,2514.778
20190127,pyeongchang,5748.788
20190127,muak,758.592
20190127,gyonam,1125.834
20190127,gahoe,788.111
20190127,jongno1234,15654.862
20190127,jongno56,4073.778
20190127,ihwa,3138.196
20190127,hyehwa,3135.006
20190127,changsin1,2082.667
20190127,changsin2,558.932
20190127,changsin3,381.737
20190127,sungin1,832.369
20190127,sungin2,3110.989
20190127,wolgye1,2809.566
20190127,wolgye2,1798.116
20190127,wolgye3,3692.158
20190127,gongneung1,6239.297
20190127,gongneung2,6474.601
20190127,hagye1,3386.936
20190127,hagye2,2417.393
20190127,junggyebon,1712.388
20190127,junggye1,1706.108
20190127,junggye4,1679.251
20190127,junggye23,3349.902
20190127,sanggye1,4823.78
20190127,sanggye2,3306.801
20190127,sanggye34,2215.789
20190127,sanggye5,1317.992
20190127,sanggye67,6717.961
20190127,sanggye8,2802.34
20190127,sanggye9,1221.15
20190127,sanggye10,1691.395
20190128,cheongunhyoja,2139.31
20190128,sajik,8184.659
20190128,samcheong,1543.476
20190128,buam,2788.765
20190128,pyeongchang,5575.398
20190128,muak,1000.494
20190128,gyonam,1623.825
20190128,gahoe,1125.143
20190128,jongno1234,26313.04
20190128,jongno56,7949.614
20190128,ihwa,4507.009
20190128,hyehwa,3921.574
20190128,changsin1,2850.93
20190128,changsin2,791.558
20190128,changsin3,598.16
20190128,sungin1,1093.634
20190128,sungin2,4414.82
20190128,wolgye1,3620.198
20190128,wolgye2,2087.372
20190128,wolgye3,4603.258
20190128,gongneung1,7740.88
20190128,gongneung2,7214.785
20190128,hagye1,3960.176
20190128,hagye2,2892.652
20190128,junggyebon,1723.931
20190128,junggye1,1952.958
20190128,junggye4,1870.204
20190128,junggye23,3944.982
20190128,sanggye1,4879.788
20190128,sanggye2,3715.183
20190128,sanggye34,2259.544
20190128,sanggye5,1545.218
20190128,sanggye67,8243.515
20190128,sanggye8,3180.541
20190128,sanggye9,1378.836
20190128,sanggye10,1994.419
20190129,cheongunhyoja,2188.203
20190129,sajik,8411.422
20190129,samcheong,1570.587
20190129,buam,2853.789
20190129,pyeongchang,5591.733
20190129,muak,1014.908
20190129,gyonam,1666.867
20190129,gahoe,1154.647
20190129,jongno1234,25755.383
20190129,jongno56,7696.902
20190129,ihwa,4455.725
20190129,hyehwa,3856.126
20190129,changsin1,2864.385
20190129,changsin2,792.233
20190129,changsin3,571.055
20190129,sungin1,1111.593
20190129,sungin2,4498.487
20190129,wolgye1,3455.903
20190129,wolgye2,2064.307
20190129,wolgye3,4563.502
20190129,gongneung1,7617.893
20190129,gongneung2,7102.419
20190129,hagye1,4082.185
20190129,hagye2,2926.904
20190129,junggyebon,1711.225
20190129,junggye1,1945.755
20190129,junggye4,1875.665
20190129,junggye23,3888.098
20190129,sanggye1,5015.661
20190129,sanggye2,3708.054
20190129,sanggye34,2258.028
20190129,sanggye5,1580.315
20190129,sanggye67,8218.882
20190129,sanggye8,3110.682
20190129,sanggye9,1403.679
20190129,sanggye10,2011.92
20190130,cheongunhyoja,2124.798
20190130,sajik,8276.526
20190130,samcheong,1581.88
20190130,buam,2848.709
20190130,pyeongchang,5642.923
20190130,muak,1048.911
20190130,gyonam,1686.355
20190130,gahoe,1188.674
20190130,jongno1234,26066.319
20190130,jongno56,7749.614
20190130,ihwa,4532.114
20190130,hyehwa,3977.935
20190130,changsin1,2912.018
20190130,changsin2,814.022
20190130,changsin3,579.015
20190130,sungin1,1139.878
20190130,sungin2,4523.235
20190130,wolgye1,3518.635
20190130,wolgye2,2099.69
20190130,wolgye3,4579.985
20190130,gongneung1,7751.535
20190130,gongneung2,7452.294
20190130,hagye1,4030.007
20190130,hagye2,2955.94
20190130,junggyebon,1733.223
20190130,junggye1,1990.351
20190130,junggye4,1893.397
20190130,junggye23,4067.969
20190130,sanggye1,5161.212
20190130,sanggye2,3785.88
20190130,sanggye34,2248.572
20190130,sanggye5,1573.508
20190130,sanggye67,8246.649
20190130,sanggye8,3122.394
20190130,sanggye9,1377.235
20190130,sanggye10,2030.187
20190131,cheongunhyoja,2101.277
20190131,sajik,8162.994
20190131,samcheong,1556.773
20190131,buam,2893.98
20190131,pyeongchang,5899.287
20190131,muak,1005.29
20190131,gyonam,1644.708
20190131,gahoe,1112.415
20190131,jongno1234,25360.467
20190131,jongno56,7652.123
20190131,ihwa,4407.435
20190131,hyehwa,3826.564
20190131,changsin1,2758.029
20190131,changsin2,769.935
20190131,changsin3,564.178
20190131,sungin1,1069.165
20190131,sungin2,4332.857
20190131,wolgye1,3503.725
20190131,wolgye2,2119.451
20190131,wolgye3,4489.312
20190131,gongneung1,7644.542
20190131,gongneung2,7193.007
20190131,hagye1,3981.827
20190131,hagye2,2852.09
20190131,junggyebon,1716.802
20190131,junggye1,1984.192
20190131,junggye4,1856.93
20190131,junggye23,3893.406
20190131,sanggye1,4987.952
20190131,sanggye2,3768.374
20190131,sanggye34,2206.439
20190131,sanggye5,1542.134
20190131,sanggye67,8086.344
20190131,sanggye8,3081.31
20190131,sanggye9,1395.073
20190131,sanggye10,2068.952
20190201,cheongunhyoja,2079.545
20190201,sajik,7966.476
20190201,samcheong,1530.768
20190201,buam,3009.593
20190201,pyeongchang,5910.394
20190201,muak,1044.536
20190201,gyonam,1620.568
20190201,gahoe,1061.949
20190201,jongno1234,25355.662
20190201,jongno56,7416.668
20190201,ihwa,4329.27
20190201,hyehwa,3835.095
20190201,changsin1,2784.856
20190201,changsin2,927.549
20190201,changsin3,527.795
20190201,sungin1,1093.822
20190201,sungin2,4353.252
20190201,wolgye1,3558.304
20190201,wolgye2,2107.084
20190201,wolgye3,4706.908
20190201,gongneung1,8052.951
20190201,gongneung2,7485.935
20190201,hagye1,4015.943
20190201,hagye2,3034.648
20190201,junggyebon,1754.94
20190201,junggye1,2043.816
20190201,junggye4,1952.408
20190201,junggye23,4165.726
20190201,sanggye1,5285.818
20190201,sanggye2,4133.563
20190201,sanggye34,2370.838
20190201,sanggye5,1611.79
20190201,sanggye67,8687.868
20190201,sanggye8,3265.097
20190201,sanggye9,1466.013
20190201,sanggye10,2161.964
20190202,cheongunhyoja,1597.466
20190202,sajik,4785.921
20190202,samcheong,1270.602
20190202,buam,2319.93
20190202,pyeongchang,5260.571
20190202,muak,741.798
20190202,gyonam,1122.487
20190202,gahoe,711.019
20190202,jongno1234,16502.985
20190202,jongno56,4880.274
20190202,ihwa,3019.882
20190202,hyehwa,2904.616
20190202,changsin1,2187.177
20190202,changsin2,689.032
20190202,changsin3,382.925
20190202,sungin1,896.381
20190202,sungin2,3298.227
20190202,wolgye1,3077.467
20190202,wolgye2,1899.133
20190202,wolgye3,4464.103
20190202,gongneung1,6786.187
20190202,gongneung2,6172.727
20190202,hagye1,3393.056
20190202,hagye2,2716.426
20190202,junggyebon,1800.69
20190202,junggye1,2175.374
20190202,junggye4,1856.131
20190202,junggye23,3799.791
20190202,sanggye1,5062.483
20190202,sanggye2,3887.17
20190202,sanggye34,2330.545
20190202,sanggye5,1493.259
20190202,sanggye67,7625.635
20190202,sanggye8,2891.554
20190202,sanggye9,1324.213
20190202,sanggye10,1948.054
20190203,cheongunhyoja,1145.81
20190203,sajik,3325.315
20190203,samcheong,952.143
20190203,buam,1864.813
20190203,pyeongchang,4193.081
20190203,muak,556.568
20190203,gyonam,853.232
20190203,gahoe,497.35
20190203,jongno1234,10242.109
20190203,jongno56,2888.142
20190203,ihwa,2074.674
20190203,hyehwa,2187.12
20190203,changsin1,1283.504
20190203,changsin2,442.706
20190203,changsin3,277.573
20190203,sungin1,575.692
20190203,sungin2,2123.549
20190203,wolgye1,2319.772
20190203,wolgye2,1517.64
20190203,wolgye3,3628.425
20190203,gongneung1,5252.791
20190203,gongneung2,4874.141
20190203,hagye1,2847.48
20190203,hagye2,2113.317
20190203,junggyebon,1397.5
20190203,junggye1,1670.716
20190203,junggye4,1432.554
20190203,junggye23,3080.305
20190203,sanggye1,3893.804
20190203,sanggye2,2971.83
20190203,sanggye34,1818.009
20190203,sanggye5,1187.182
20190203,sanggye67,6374.26
20190203,sanggye8,2322.947
20190203,sanggye9,1058.961
20190203,sanggye10,1488.409
20190204,cheongunhyoja,1330.128
20190204,sajik,3108.902
20190204,samcheong,1182.073
20190204,buam,2143.625
20190204,pyeongchang,4941.385
20190204,muak,546.66
20190204,gyonam,808.037
20190204,gahoe,613.682
20190204,jongno1234,10427.393
20190204,jongno56,2787.772
20190204,ihwa,1819.193
20190204,hyehwa,1907.21
20190204,changsin1,1378.968
20190204,changsin2,471.417
20190204,changsin3,276.489
20190204,sungin1,591.085
20190204,sungin2,2162.701
20190204,wolgye1,2257.419
20190204,wolgye2,1521.796
20190204,wolgye3,3651.147
20190204,gongneung1,4976.368
20190204,gongneung2,4746.711
20190204,hagye1,2430.737
20190204,hagye2,2005.737
20190204,junggyebon,1221.301
20190204,junggye1,1332.824
20190204,junggye4,1469.989
20190204,junggye23,2802.155
20190204,sanggye1,4094.963
20190204,sanggye2,2306.612
20190204,sanggye34,1975.132
20190204,sanggye5,1152.068
20190204,sanggye67,6053.05
20190204,sanggye8,2306.513
20190204,sanggye9,1009.113
20190204,sanggye10,1390.046
20190205,cheongunhyoja,1689.659
20190205,sajik,4556.07
20190205,samcheong,1402.014
20190205,buam,3599.138
20190205,pyeongchang,8359.371
20190205,muak,844.469
20190205,gyonam,1168.824
20190205,gahoe,782.939
20190205,jongno1234,11760.463
20190205,jongno56,3033.792
20190205,ihwa,2148.329
20190205,hyehwa,2459.639
20190205,changsin1,1627.739
20190205,changsin2,546.353
20190205,changsin3,350.388
20190205,sungin1,726.299
20190205,sungin2,2621.08
20190205,wolgye1,3125.973
20190205,wolgye2,2168.725
20190205,wolgye3,5867.504
20190205,gongneung1,8102.415
20190205,gongneung2,7767.069
20190205,hagye1,3373.85
20190205,hagye2,3254.992
20190205,junggyebon,1455.007
20190205,junggye1,1590.421
20190205,junggye4,1882.641
20190205,junggye23,3897.349
20190205,sanggye1,6563.79
20190205,sanggye2,2691.893
20190205,sanggye34,3092.925
20190205,sanggye5,1639.415
20190205,sanggye67,10432.512
20190205,sanggye8,3327.139
20190205,sanggye9,1425.514
20190205,sanggye10,2140.72
20190206,cheongunhyoja,1466.813
20190206,sajik,3836.507
20190206,samcheong,1295.818
20190206,buam,2149.103
20190206,pyeongchang,5255.72
20190206,muak,627.732
20190206,gyonam,911.253
20190206,gahoe,720.778
20190206,jongno1234,12361.182
20190206,jongno56,3132.19
20190206,ihwa,2388.256
20190206,hyehwa,2352.12
20190206,changsin1,1561.904
20190206,changsin2,516.264
20190206,changsin3,317.293
20190206,sungin1,676.936
20190206,sungin2,2480.955
20190206,wolgye1,2473.363
20190206,wolgye2,1509.817
20190206,wolgye3,3538.886
20190206,gongneung1,5539.346
20190206,gongneung2,5558.749
20190206,hagye1,2699.888
20190206,hagye2,2095.65
20190206,junggyebon,1445.782
20190206,junggye1,1483.713
20190206,junggye4,1576.746
20190206,junggye23,3174.803
20190206,sanggye1,4537.288
20190206,sanggye2,2879.712
20190206,sanggye34,2098.223
20190206,sanggye5,1170.341
20190206,sanggye67,6704.943
20190206,sanggye8,2513.341
20190206,sanggye9,1086.847
20190206,sanggye10,1535.512
20190207,cheongunhyoja,1770.814
20190207,sajik,7133.6
20190207,samcheong,1386.182
20190207,buam,2292.419
20190207,pyeongchang,4779.465
20190207,muak,954.688
20190207,gyonam,1449.832
20190207,gahoe,956.816
20190207,jongno1234,22962.858
20190207,jongno56,6743.808
20190207,ihwa,3907.683
20190207,hyehwa,3262.464
20190207,changsin1,2387.085
20190207,changsin2,798.375
20190207,changsin3,504.174
20190207,sungin1,988.834
20190207,sungin2,3906.862
20190207,wolgye1,3156.969
20190207,wolgye2,1859.013
20190207,wolgye3,3993.38
20190207,gongneung1,6973.709
20190207,gongneung2,6977.279
20190207,hagye1,3517.025
20190207,hagye2,2672.82
20190207,junggyebon,1694.876
20190207,junggye1,1848.652
20190207,junggye4,1734.075
20190207,junggye23,3667.118
20190207,sanggye1,4374.088
20190207,sanggye2,3648.497
20190207,sanggye34,2146.564
20190207,sanggye5,1435.018
20190207,sanggye67,7534.171
20190207,sanggye8,2831.835
20190207,sanggye9,1290.022
20190207,sanggye10,1834.382
20190208,cheongunhyoja,2000.059
20190208,sajik,7999.593
20190208,samcheong,1533.014
20190208,buam,2757.87
20190208,pyeongchang,5450.596
20190208,muak,1046.186
20190208,gyonam,1648.247
20190208,gahoe,1081.963
20190208,jongno1234,25723.562
20190208,jongno56,7597.63
20190208,ihwa,4453.52
20190208,hyehwa,3804.189
20190208,changsin1,2832.824
20190208,changsin2,927.964
20190208,changsin3,538.427
20190208,sungin1,1109.962
20190208,sungin2,4346.15
20190208,wolgye1,3505.805
20190208,wolgye2,1999.431
20190208,wolgye3,4441.749
20190208,gongneung1,7942.332
20190208,gongneung2,7574.763
20190208,hagye1,3901.942
20190208,hagye2,2962.435
20190208,junggyebon,1821.339
20190208,junggye1,2045.654
20190208,junggye4,1875.702
20190208,junggye23,3964.45
20190208,sanggye1,4924.383
20190208,sanggye2,4016.92
20190208,sanggye34,2307.366
20190208,sanggye5,1585.343
20190208,sanggye67,8284.628
20190208,sanggye8,3136.133
20190208,sanggye9,1391.893
20190208,sanggye10,2041.092
20190209,cheongunhyoja,1831.646
20190209,sajik,6005.989
20190209,samcheong,1361.688
20190209,buam,2724.705
20190209,pyeongchang,5973.698
20190209,muak,877.823
20190209,gyonam,1290.02
20190209,gahoe,840.509
20190209,jongno1234,20187.684
20190209,jongno56,6087.008
20190209,ihwa,3790.859
20190209,hyehwa,3548.723
20190209,changsin1,2535.183
20190209,changsin2,835.315
20190209,changsin3,427.213
20190209,sungin1,1052.875
20190209,sungin2,3792.902
20190209,wolgye1,3189.872
20190209,wolgye2,1853.693
20190209,wolgye3,4421.772
20190209,gongneung1,7113.139
20190209,gongneung2,6807.983
20190209,hagye1,3565.739
20190209,hagye2,2803.265
20190209,junggyebon,1916.082
20190209,junggye1,2194.961
20190209,junggye4,1917.806
20190209,junggye23,4074.385
20190209,sanggye1,5109.668
20190209,sanggye2,4100.293
20190209,sanggye34,2410.13
20190209,sanggye5,1513.864
20190209,sanggye67,7720.084
20190209,sanggye8,2986.903
20190209,sanggye9,1345.212
20190209,sanggye10,1990.842
20190210,cheongunhyoja,1590.63
20190210,sajik,4555.821
20190210,samcheong,1179.7
20190210,buam,2226.242
20190210,pyeongchang,5289.973
20190210,muak,712.105
20190210,gyonam,1016.826
20190210,gahoe,660.072
20190210,jongno1234,13545.722
20190210,jongno56,3837.528
20190210,ihwa,2833.173
20190210,hyehwa,2797.722
20190210,changsin1,1892.043
20190210,changsin2,558.776
20190210,changsin3,350.052
20190210,sungin1,796.147
20190210,sungin2,2899.053
20190210,wolgye1,2558.233
20190210,wolgye2,1596.058
20190210,wolgye3,3256.101
20190210,gongneung1,5782.305
20190210,gongneung2,5970.903
20190210,hagye1,3054.246
20190210,hagye2,2188.705
20190210,junggyebon,1707.83
20190210,junggye1,1672.48
20190210,junggye4,1631.087
20190210,junggye23,3202.914
20190210,sanggye1,4278.73
20190210,sanggye2,3229.739
20190210,sanggye34,2204.278
20190210,sanggye5,1248.273
20190210,sanggye67,5889.809
20190210,sanggye8,2481.398
20190210,sanggye9,1113.208
20190210,sanggye10,1478.708
20190211,cheongunhyoja,2040.789
20190211,sajik,8273.298
20190211,samcheong,1497.371
20190211,buam,2782.992
20190211,pyeongchang,5526.249
20190211,muak,992.648
20190211,gyonam,1698.65
20190211,gahoe,1126.131
20190211,jongno1234,26291.503
20190211,jongno56,7983.59
20190211,ihwa,4435.27
20190211,hyehwa,3757.14
20190211,changsin1,2941.602
20190211,changsin2,961.0
20190211,changsin3,550.1
20190211,sungin1,1145.278
20190211,sungin2,4484.065
20190211,wolgye1,3469.925
20190211,wolgye2,2005.05
20190211,wolgye3,4450.013
20190211,gongneung1,7650.701
20190211,gongneung2,7624.938
20190211,hagye1,3794.383
20190211,hagye2,2936.107
20190211,junggyebon,1786.252
20190211,junggye1,1953.754
20190211,junggye4,1852.906
20190211,junggye23,3956.147
20190211,sanggye1,4885.788
20190211,sanggye2,3755.617
20190211,sanggye34,2297.41
20190211,sanggye5,1569.238
20190211,sanggye67,8044.56
20190211,sanggye8,3057.82
20190211,sanggye9,1386.168
20190211,sanggye10,1933.385
20190212,cheongunhyoja,2053.677
20190212,sajik,8433.083
20190212,samcheong,1587.342
20190212,buam,2863.86
20190212,pyeongchang,5611.332
20190212,muak,1097.179
20190212,gyonam,1694.478
20190212,gahoe,1185.827
20190212,jongno1234,26968.907
20190212,jongno56,8142.156
20190212,ihwa,4661.185
20190212,hyehwa,3900.595
20190212,changsin1,3092.04
20190212,changsin2,1035.896
20190212,changsin3,552.919
20190212,sungin1,1173.063
20190212,sungin2,4630.545
20190212,wolgye1,3650.555
20190212,wolgye2,2006.652
20190212,wolgye3,4483.215
20190212,gongneung1,7770.078
20190212,gongneung2,7878.675
20190212,hagye1,4029.628
20190212,hagye2,2989.623
20190212,junggyebon,1844.88
20190212,junggye1,1984.706
20190212,junggye4,1919.562
20190212,junggye23,4075.469
20190212,sanggye1,5030.263
20190212,sanggye2,3939.868
20190212,sanggye34,2318.13
20190212,sanggye5,1578.217
20190212,sanggye67,8214.198
20190212,sanggye8,3139.95
20190212,sanggye9,1413.58
20190212,sanggye10,1982.72
20190213,cheongunhyoja,2100.969
20190213,sajik,8626.523
20190213,samcheong,1552.555
20190213,buam,2914.806
20190213,pyeongchang,5681.467
20190213,muak,1120.397
20190213,gyonam,1765.416
20190213,gahoe,1207.526
20190213,jongno1234,27008.734
20190213,jongno56,8233.36
20190213,ihwa,4814.956
20190213,hyehwa,3984.993
20190213,changsin1,2981.8
20190213,changsin2,997.469
20190213,changsin3,548.902
20190213,sungin1,1170.231
20190213,sungin2,4674.588
20190213,wolgye1,3533.929
20190213,wolgye2,2023.211
20190213,wolgye3,4572.915
20190213,gongneung1,7864.534
20190213,gongneung2,7714.972
20190213,hagye1,3986.255
20190213,hagye2,3031.104
20190213,junggyebon,1881.672
20190213,junggye1,2039.283
20190213,junggye4,1934.354
20190213,junggye23,4167.287
20190213,sanggye1,5001.818
20190213,sanggye2,3988.265
20190213,sanggye34,2367.2
20190213,sanggye5,1629.179
20190213,sanggye67,8355.317
20190213,sanggye8,3205.192
20190213,sanggye9,1427.934
20190213,sanggye10,2009.875
20190214,cheongunhyoja,2045.849
